"model_id","engine","arma_p","arma_q","garch_p","garch_q","volatility_family","distribution","convergence","parameter_valid","aic","bic","residual_ljung_box_p","squared_residual_ljung_box_p","pit_ks_p","diagnostics_passed","rejection_reason","runtime_seconds","rank","selected","asset"
"arma20_gjrgarch21_sstd","rugarch",2,0,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98542186815886,-4.94265446400918,0.323505416713787,0.650603419557473,0.345003932888994,TRUE,"",1.27999999999997,86,FALSE,"^GSPC"
"arma20_gjrgarch21_ged","rugarch",2,0,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.9225843326306,-4.88370487431271,0.587229860293683,0.672349904258872,0.102590221693577,TRUE,"",1.59000000000003,281,FALSE,"^GSPC"
"arma20_gjrgarch21_sged","rugarch",2,0,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.97805925946683,-4.93529185531716,0.38415965176279,0.655433401834575,0.133923241419958,TRUE,"",2.42999999999995,122,FALSE,"^GSPC"
"arma21_sgarch11_norm","rugarch",2,1,1,1,"sGARCH","norm",TRUE,TRUE,-4.85128339509695,-4.82406777427443,0.664535117865533,0.723818173576542,0.00242539155990021,FALSE,"pit_nonuniform",0.259999999999991,,FALSE,"^GSPC"
"arma21_sgarch11_std","rugarch",2,1,1,1,"sGARCH","std",TRUE,TRUE,-4.89947905462639,-4.86837548797207,0.581576619068124,0.509677377160237,0.0787316709844657,TRUE,"",0.310000000000059,319,FALSE,"^GSPC"
"arma21_sgarch11_sstd","rugarch",2,1,1,1,"sGARCH","sstd",TRUE,TRUE,-4.94629150590827,-4.91129999342217,3.22614046877057e-06,0.345008866109192,0.00913568423450452,FALSE,"residual_autocorrelation;pit_nonuniform",0.459999999999923,,FALSE,"^GSPC"
"arma21_sgarch11_ged","rugarch",2,1,1,1,"sGARCH","ged",TRUE,TRUE,-4.88794974871506,-4.85684618206075,0.715634683748703,0.65490028578582,0.0554023928589457,TRUE,"",0.6400000000001,369,FALSE,"^GSPC"
"arma21_sgarch11_sged","rugarch",2,1,1,1,"sGARCH","sged",TRUE,TRUE,-4.94018901500719,-4.90519750252109,1.35635529918687e-06,0.413859301402269,0.000817520698363422,FALSE,"residual_autocorrelation;pit_nonuniform",1.13999999999999,,FALSE,"^GSPC"
"arma21_egarch11_norm","rugarch",2,1,1,1,"eGARCH","norm",TRUE,TRUE,-4.91381767634619,-4.88271410969188,0.609839879251649,0.724130859141077,0.00619962611622465,FALSE,"pit_nonuniform",0.409999999999968,,FALSE,"^GSPC"
"arma21_egarch11_std","rugarch",2,1,1,1,"eGARCH","std",TRUE,TRUE,-4.94629279112787,-4.91130127864177,0.588126000059999,0.519787975884788,0.0809805570575907,TRUE,"",0.529999999999973,161,FALSE,"^GSPC"
"arma21_egarch11_sstd","rugarch",2,1,1,1,"eGARCH","sstd",TRUE,TRUE,-4.99343020933791,-4.95455075102002,0.426774598761025,0.501034577441631,0.743026725333591,TRUE,"",1.07000000000005,35,FALSE,"^GSPC"
"arma21_egarch11_ged","rugarch",2,1,1,1,"eGARCH","ged",TRUE,TRUE,-4.93293878339844,-4.89794727091233,0.595922714212918,0.694699831034507,0.0683655775046768,TRUE,"",1.03999999999996,218,FALSE,"^GSPC"
"arma21_egarch11_sged","rugarch",2,1,1,1,"eGARCH","sged",TRUE,TRUE,-4.9862756707854,-4.94739621246751,0.484127208013003,0.568726854244702,0.474237745319492,TRUE,"",2.34000000000003,68,FALSE,"^GSPC"
"arma21_gjrgarch11_norm","rugarch",2,1,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.89661440142202,-4.8655108347677,0.483554889015504,0.727954998560399,0.0128039586181461,TRUE,"",0.470000000000027,330,FALSE,"^GSPC"
"arma21_gjrgarch11_std","rugarch",2,1,1,1,"gjrGARCH","std",TRUE,TRUE,-4.93422859519369,-4.89923708270759,0.693996280974674,0.780655183714853,0.149177924324126,TRUE,"",0.620000000000005,212,FALSE,"^GSPC"
"arma21_gjrgarch11_sstd","rugarch",2,1,1,1,"gjrGARCH","sstd",TRUE,TRUE,-4.97992798195958,-4.94104852364169,0.204048346940423,0.82044437566723,0.32770688454889,TRUE,"",0.959999999999923,96,FALSE,"^GSPC"
"arma21_gjrgarch11_ged","rugarch",2,1,1,1,"gjrGARCH","ged",TRUE,TRUE,-4.92115554500554,-4.88616403251944,0.626443828931068,0.773477947553126,0.10062121699615,TRUE,"",1.07000000000005,271,FALSE,"^GSPC"
"arma21_gjrgarch11_sged","rugarch",2,1,1,1,"gjrGARCH","sged",TRUE,TRUE,-4.9728636306748,-4.93398417235691,0.219315536770055,0.822626805751606,0.130923804736247,TRUE,"",1.63,129,FALSE,"^GSPC"
"arma21_sgarch12_norm","rugarch",2,1,1,2,"sGARCH","norm",TRUE,TRUE,-4.8512113620208,-4.82010779536649,0.624950150889586,0.7633035853814,0.00426582164012063,FALSE,"pit_nonuniform",0.230000000000018,,FALSE,"^GSPC"
"arma21_sgarch12_std","rugarch",2,1,1,2,"sGARCH","std",TRUE,TRUE,-4.899108465362,-4.8641169528759,0.586380108253419,0.594539753410462,0.0663864650141805,TRUE,"",0.469999999999914,338,FALSE,"^GSPC"
"arma21_sgarch12_sstd","rugarch",2,1,1,2,"sGARCH","sstd",TRUE,TRUE,-4.9464578498526,-4.90757839153471,4.51277216240165e-06,0.369079076086445,0.00739471334916455,FALSE,"residual_autocorrelation;pit_nonuniform",0.770000000000095,,FALSE,"^GSPC"
"arma21_sgarch12_ged","rugarch",2,1,1,2,"sGARCH","ged",TRUE,TRUE,-4.88710236357416,-4.85211085108805,0.526700380834677,0.720687594366311,0.0279357225777246,TRUE,"",0.919999999999959,384,FALSE,"^GSPC"
"arma21_sgarch12_sged","rugarch",2,1,1,2,"sGARCH","sged",TRUE,TRUE,-4.94022903101064,-4.90134957269275,2.6275965411271e-06,0.41010388061355,0.000665915072938658,FALSE,"residual_autocorrelation;pit_nonuniform",1.34000000000003,,FALSE,"^GSPC"
"arma21_egarch12_norm","rugarch",2,1,1,2,"eGARCH","norm",TRUE,TRUE,-4.91555681859118,-4.88056530610508,0.562224638408567,0.8235947716598,0.00605655931603783,FALSE,"pit_nonuniform",0.569999999999936,,FALSE,"^GSPC"
"arma21_egarch12_std","rugarch",2,1,1,2,"eGARCH","std",TRUE,TRUE,-4.9475518620871,-4.90867240376921,0.564476568819481,0.615539115463776,0.0656184321837191,TRUE,"",0.840000000000032,168,FALSE,"^GSPC"
"arma21_egarch12_sstd","rugarch",2,1,1,2,"eGARCH","sstd",TRUE,TRUE,-4.99555658797096,-4.95278918382128,0.228414426365825,0.627552596204598,0.66974251028896,TRUE,"",1.43999999999994,40,FALSE,"^GSPC"
"arma21_egarch12_ged","rugarch",2,1,1,2,"eGARCH","ged",TRUE,TRUE,-4.9339001697456,-4.89502071142771,0.576814292504735,0.796113281808308,0.0458568953365009,TRUE,"",1.56000000000006,232,FALSE,"^GSPC"
"arma21_egarch12_sged","rugarch",2,1,1,2,"eGARCH","sged",TRUE,TRUE,-4.98857763664958,-4.9458102324999,0.50546720299671,0.64430829135783,0.475001567417908,TRUE,"",2.93999999999994,71,FALSE,"^GSPC"
"arma21_gjrgarch12_norm","rugarch",2,1,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.89845206893473,-4.86346055644863,0.441891972027881,0.764877371571166,0.0112679667989144,TRUE,"",0.510000000000105,340,FALSE,"^GSPC"
"arma21_gjrgarch12_std","rugarch",2,1,1,2,"gjrGARCH","std",TRUE,TRUE,-4.9350580156485,-4.89617855733061,0.684934633364963,0.810326581753798,0.119501396233743,TRUE,"",0.849999999999909,228,FALSE,"^GSPC"
"arma21_gjrgarch12_sstd","rugarch",2,1,1,2,"gjrGARCH","sstd",TRUE,TRUE,-4.98276522117252,-4.93999781702284,0.216204644442577,0.823058297234871,0.2909621938302,TRUE,"",1.12,101,FALSE,"^GSPC"
"arma21_gjrgarch12_ged","rugarch",2,1,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.92201230955754,-4.88313285123965,0.614256727829223,0.804845169682378,0.0792303860127906,TRUE,"",1.28000000000009,285,FALSE,"^GSPC"
"arma21_gjrgarch12_sged","rugarch",2,1,1,2,"gjrGARCH","sged",TRUE,TRUE,-4.97577934940342,-4.93301194525374,0.229945343883015,0.826089586699315,0.1178237656872,TRUE,"",2.20999999999992,131,FALSE,"^GSPC"
"arma21_sgarch21_norm","rugarch",2,1,2,1,"sGARCH","norm",TRUE,TRUE,-4.84978750742347,-4.81868394076916,0.664543071263221,0.723813286989324,0.002424255682049,FALSE,"pit_nonuniform",0.290000000000077,,FALSE,"^GSPC"
"arma21_sgarch21_std","rugarch",2,1,2,1,"sGARCH","std",TRUE,TRUE,-4.89798316279791,-4.86299165031181,0.581510539293668,0.509728513965485,0.078808051694385,TRUE,"",0.459999999999923,346,FALSE,"^GSPC"
"arma21_sgarch21_sstd","rugarch",2,1,2,1,"sGARCH","sstd",TRUE,TRUE,-4.94479561227005,-4.90591615395216,3.24255179628974e-06,0.345173582286955,0.00912527193966321,FALSE,"residual_autocorrelation;pit_nonuniform",0.620000000000005,,FALSE,"^GSPC"
"arma21_sgarch21_ged","rugarch",2,1,2,1,"sGARCH","ged",TRUE,TRUE,-4.88645385838209,-4.85146234589599,0.715536594548089,0.654884547935769,0.0554484348315867,TRUE,"",0.670000000000073,385,FALSE,"^GSPC"
"arma21_sgarch21_sged","rugarch",2,1,2,1,"sGARCH","sged",TRUE,TRUE,-4.93869310389774,-4.89981364557985,1.3627574969588e-06,0.413986490222805,0.000820704078270462,FALSE,"residual_autocorrelation;pit_nonuniform",1.54999999999995,,FALSE,"^GSPC"
"arma21_egarch21_norm","rugarch",2,1,2,1,"eGARCH","norm",TRUE,TRUE,-4.92654890928637,-4.88766945096848,0.359471073888779,0.688904358322933,0.0115067198208578,TRUE,"",0.480000000000018,264,FALSE,"^GSPC"
"arma21_egarch21_std","rugarch",2,1,2,1,"eGARCH","std",TRUE,TRUE,-4.95234615459499,-4.90957875044531,0.445517983349408,0.325136181355537,0.0425811727074238,TRUE,"",0.819999999999936,166,FALSE,"^GSPC"
"arma21_egarch21_sstd","rugarch",2,1,2,1,"eGARCH","sstd",TRUE,TRUE,-5.00651972225444,-4.95986437227297,0.0300088949049927,0.297024618514285,0.383922312270131,TRUE,"",1.75999999999999,10,FALSE,"^GSPC"
"arma21_egarch21_ged","rugarch",2,1,2,1,"eGARCH","ged",TRUE,TRUE,-4.94009734920521,-4.89732994505553,0.494848034066943,0.626393685435189,0.0266828177952437,TRUE,"",1.53000000000009,224,FALSE,"^GSPC"
"arma21_egarch21_sged","rugarch",2,1,2,1,"eGARCH","sged",TRUE,TRUE,-5.00181564370517,-4.9551602937237,0.0200177629240003,0.376059664299875,0.174746986405845,TRUE,"",2.81999999999994,32,FALSE,"^GSPC"
"arma21_gjrgarch21_norm","rugarch",2,1,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.90203135405205,-4.86315189573416,0.497186461614727,0.656198102544781,0.0131402933312549,TRUE,"",0.560000000000059,343,FALSE,"^GSPC"
"arma21_gjrgarch21_std","rugarch",2,1,2,1,"gjrGARCH","std",TRUE,TRUE,-4.93750527230761,-4.89473786815793,0.655323722529044,0.674448463894716,0.183286603018741,TRUE,"",0.870000000000005,234,FALSE,"^GSPC"
"arma21_gjrgarch21_sstd","rugarch",2,1,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98916319623189,-4.94250784625043,0.0680917198181281,0.521221729515814,0.102298063155043,TRUE,"",1.31999999999994,88,FALSE,"^GSPC"
"arma21_gjrgarch21_ged","rugarch",2,1,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.92413751654775,-4.88137011239808,0.611601003657359,0.695709694872506,0.0990459660295694,TRUE,"",1.64999999999998,289,FALSE,"^GSPC"
"arma21_gjrgarch21_sged","rugarch",2,1,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.98170472509057,-4.9350493751091,0.0709500386016323,0.576779059750135,0.0401801860464083,TRUE,"",3.05000000000007,123,FALSE,"^GSPC"
"arma22_sgarch11_norm","rugarch",2,2,1,1,"sGARCH","norm",TRUE,TRUE,-4.8564014602026,-4.82529789354829,0.677150376651951,0.816167517717286,0.00308018763991631,FALSE,"pit_nonuniform",0.439999999999941,,FALSE,"^GSPC"
"arma22_sgarch11_std","rugarch",2,2,1,1,"sGARCH","std",TRUE,TRUE,-4.90272031073617,-4.86772879825007,0.68279270529292,0.589739095935806,0.033437974788363,TRUE,"",0.480000000000018,321,FALSE,"^GSPC"
"arma22_sgarch11_sstd","rugarch",2,2,1,1,"sGARCH","sstd",TRUE,TRUE,-4.94778908065252,-4.90890962233463,3.77173472076997e-06,0.346386704922269,0.0157853860012844,FALSE,"residual_autocorrelation",0.670000000000073,,FALSE,"^GSPC"
"arma22_sgarch11_ged","rugarch",2,2,1,1,"sGARCH","ged",TRUE,TRUE,-4.89087698142105,-4.85588546893495,0.879234505380548,0.740955633378122,0.0247520381001187,TRUE,"",0.879999999999995,373,FALSE,"^GSPC"
"arma22_sgarch11_sged","rugarch",2,2,1,1,"sGARCH","sged",TRUE,TRUE,-4.94165515895019,-4.9027757006323,1.94193338454163e-06,0.417933198842085,0.00188427561602599,FALSE,"residual_autocorrelation;pit_nonuniform",1.4799999999999,,FALSE,"^GSPC"
"arma22_egarch11_norm","rugarch",2,2,1,1,"eGARCH","norm",TRUE,TRUE,-4.91531979091505,-4.88032827842895,0.359486931758082,0.69458725565533,0.0136406014103325,TRUE,"",0.629999999999995,294,FALSE,"^GSPC"
"arma22_egarch11_std","rugarch",2,2,1,1,"eGARCH","std",TRUE,TRUE,-4.94524069713648,-4.90636123881859,0.690583867597623,0.586253252981941,0.115787906063188,TRUE,"",0.900000000000091,173,FALSE,"^GSPC"
"arma22_egarch11_sstd","rugarch",2,2,1,1,"eGARCH","sstd",TRUE,TRUE,-4.99358306843682,-4.95081566428714,0.260580159378341,0.54675365769157,0.485679832721025,TRUE,"",1.32999999999993,49,FALSE,"^GSPC"
"arma22_egarch11_ged","rugarch",2,2,1,1,"eGARCH","ged",TRUE,TRUE,-4.93228280892885,-4.89340335061096,0.787760683592309,0.754829341080843,0.0759180116744953,TRUE,"",1.63999999999999,241,FALSE,"^GSPC"
"arma22_egarch11_sged","rugarch",2,2,1,1,"eGARCH","sged",TRUE,TRUE,-4.98650331430559,-4.94373591015591,0.297383495984715,0.616226189572386,0.281140756650729,TRUE,"",2.2700000000001,79,FALSE,"^GSPC"
"arma22_gjrgarch11_norm","rugarch",2,2,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.89773222246575,-4.86274070997965,0.387132750577661,0.679560445970284,0.0371895112623954,TRUE,"",0.669999999999959,348,FALSE,"^GSPC"
"arma22_gjrgarch11_std","rugarch",2,2,1,1,"gjrGARCH","std",TRUE,TRUE,-4.93354384819627,-4.89466438987838,0.823238107923042,0.809412037090644,0.136318189789593,TRUE,"",0.879999999999995,236,FALSE,"^GSPC"
"arma22_gjrgarch11_sstd","rugarch",2,2,1,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98111506898758,-4.9383476648379,0.323879133837192,0.803884626805717,0.271964822977033,TRUE,"",1.12,106,FALSE,"^GSPC"
"arma22_gjrgarch11_ged","rugarch",2,2,1,1,"gjrGARCH","ged",TRUE,TRUE,-4.92015368942076,-4.88127423110287,0.820291958969275,0.802452183449687,0.0809591564080359,TRUE,"",1.41999999999996,291,FALSE,"^GSPC"
"arma22_gjrgarch11_sged","rugarch",2,2,1,1,"gjrGARCH","sged",TRUE,TRUE,-4.97407778927906,-4.93131038512939,0.365993572412144,0.806233711556687,0.100613246977911,TRUE,"",2.36000000000001,137,FALSE,"^GSPC"
"arma22_sgarch12_norm","rugarch",2,2,1,2,"sGARCH","norm",TRUE,TRUE,-4.85560529717044,-4.82061378468434,0.696079029491292,0.796701925887337,0.00174171170615295,FALSE,"pit_nonuniform",0.379999999999995,,FALSE,"^GSPC"
"arma22_sgarch12_std","rugarch",2,2,1,2,"sGARCH","std",TRUE,TRUE,-4.9023071643621,-4.86342770604421,0.675315683529737,0.626779971738651,0.0394112392697317,TRUE,"",0.340000000000032,341,FALSE,"^GSPC"
"arma22_sgarch12_sstd","rugarch",2,2,1,2,"sGARCH","sstd",TRUE,TRUE,-4.94814655667234,-4.90537915252266,5.34584097344748e-06,0.378051370417434,0.0113779710028415,FALSE,"residual_autocorrelation",0.769999999999982,,FALSE,"^GSPC"
"arma22_sgarch12_ged","rugarch",2,2,1,2,"sGARCH","ged",TRUE,TRUE,-4.89027189726183,-4.85139243894394,0.861298212288684,0.740594880074886,0.0327380019303972,TRUE,"",0.919999999999959,388,FALSE,"^GSPC"
"arma22_sgarch12_sged","rugarch",2,2,1,2,"sGARCH","sged",TRUE,TRUE,-4.94198904427973,-4.89922164013006,3.93440907275888e-06,0.415711933884725,0.0015076098586429,FALSE,"residual_autocorrelation;pit_nonuniform",1.69000000000005,,FALSE,"^GSPC"
"arma22_egarch12_norm","rugarch",2,2,1,2,"eGARCH","norm",TRUE,TRUE,-4.91657825806476,-4.87769879974687,0.333764344577733,0.783813142965269,0.0116640305215821,TRUE,"",0.809999999999945,298,FALSE,"^GSPC"
"arma22_egarch12_std","rugarch",2,2,1,2,"eGARCH","std",TRUE,TRUE,-4.94659293440042,-4.90382553025074,0.663800496544323,0.677959305731336,0.093960654388916,TRUE,"",1.03000000000009,184,FALSE,"^GSPC"
"arma22_egarch12_sstd","rugarch",2,2,1,2,"eGARCH","sstd",TRUE,TRUE,-4.99652565137642,-4.94987030139495,0.263383376961325,0.614368933161478,0.623663582763182,TRUE,"",1.52999999999997,55,FALSE,"^GSPC"
"arma22_egarch12_ged","rugarch",2,2,1,2,"eGARCH","ged",TRUE,TRUE,-4.93328619713083,-4.89051879298115,0.754825503331848,0.840504368175866,0.0618992085360186,TRUE,"",1.61000000000001,252,FALSE,"^GSPC"
"arma22_egarch12_sged","rugarch",2,2,1,2,"eGARCH","sged",TRUE,TRUE,-4.98952160676577,-4.9428662567843,0.288742309609468,0.674571924500936,0.353777189425128,TRUE,"",3.01999999999998,84,FALSE,"^GSPC"
"arma22_gjrgarch12_norm","rugarch",2,2,1,2,"gjrGARCH","norm",TRUE,TRUE,-4.89713520166564,-4.85825574334775,0.298467273275716,0.764943060940633,0.0114532747257496,TRUE,"",0.730000000000018,366,FALSE,"^GSPC"
"arma22_gjrgarch12_std","rugarch",2,2,1,2,"gjrGARCH","std",TRUE,TRUE,-4.93450000716061,-4.89173260301093,0.816198460086936,0.834937265508853,0.130709016851082,TRUE,"",1.02999999999997,245,FALSE,"^GSPC"
"arma22_gjrgarch12_sstd","rugarch",2,2,1,2,"gjrGARCH","sstd",TRUE,TRUE,-4.98360869196668,-4.93695334198522,0.336491120255128,0.819754241481415,0.251674280503718,TRUE,"",1.29999999999995,113,FALSE,"^GSPC"
"arma22_gjrgarch12_ged","rugarch",2,2,1,2,"gjrGARCH","ged",TRUE,TRUE,-4.92101462484868,-4.878247220699,0.807917381525216,0.82252063498307,0.067032396506987,TRUE,"",1.75,295,FALSE,"^GSPC"
"arma22_gjrgarch12_sged","rugarch",2,2,1,2,"gjrGARCH","sged",TRUE,TRUE,-4.97668929550091,-4.93003394551944,0.372634871943994,0.823092386378531,0.0906882590293256,TRUE,"",2.45000000000005,139,FALSE,"^GSPC"
"arma22_sgarch21_norm","rugarch",2,2,2,1,"sGARCH","norm",TRUE,TRUE,-4.8549055724425,-4.8199140599564,0.677104027396618,0.816160799992686,0.00307916642776438,FALSE,"pit_nonuniform",0.330000000000041,,FALSE,"^GSPC"
"arma22_sgarch21_std","rugarch",2,2,2,1,"sGARCH","std",TRUE,TRUE,-4.90122441608548,-4.86234495776759,0.68271136239801,0.589622936882994,0.0334236282292064,TRUE,"",0.549999999999955,349,FALSE,"^GSPC"
"arma22_sgarch21_sstd","rugarch",2,2,2,1,"sGARCH","sstd",TRUE,TRUE,-4.94629319641002,-4.90352579226034,3.78822690716429e-06,0.34641078493701,0.0158802254362644,FALSE,"residual_autocorrelation",0.710000000000036,,FALSE,"^GSPC"
"arma22_sgarch21_ged","rugarch",2,2,2,1,"sGARCH","ged",TRUE,TRUE,-4.88938109372835,-4.85050163541046,0.879205321069247,0.740931343003056,0.0247597223341994,TRUE,"",1.01999999999998,389,FALSE,"^GSPC"
"arma22_sgarch21_sged","rugarch",2,2,2,1,"sGARCH","sged",TRUE,TRUE,-4.94015927470364,-4.89739187055396,1.94875815551221e-06,0.418045775871754,0.00189328861922667,FALSE,"residual_autocorrelation;pit_nonuniform",1.51999999999998,,FALSE,"^GSPC"
"arma22_egarch21_norm","rugarch",2,2,2,1,"eGARCH","norm",TRUE,TRUE,-4.92980448893767,-4.88703708478799,0.255727804738256,0.799305787234463,0.0195173915796233,TRUE,"",0.759999999999991,268,FALSE,"^GSPC"
"arma22_egarch21_std","rugarch",2,2,2,1,"eGARCH","std",TRUE,TRUE,-4.95305600932965,-4.90640065934818,0.583752519647303,0.378960225822237,0.0903986676017902,TRUE,"",1.11000000000001,172,FALSE,"^GSPC"
"arma22_egarch21_sstd","rugarch",2,2,2,1,"eGARCH","sstd",TRUE,TRUE,-5.00737242256422,-4.95682912675096,0.0514156413908591,0.30286422508173,0.398989515424124,TRUE,"",2.04999999999995,21,FALSE,"^GSPC"
"arma22_egarch21_ged","rugarch",2,2,2,1,"eGARCH","ged",TRUE,TRUE,-4.94171316197436,-4.89505781199289,0.61421295723734,0.710150763652002,0.0308838048283793,TRUE,"",2.15000000000009,231,FALSE,"^GSPC"
"arma22_egarch21_sged","rugarch",2,2,2,1,"eGARCH","sged",TRUE,TRUE,-5.0025628728742,-4.95201957706094,0.0368345495299577,0.388482879171997,0.214727874818198,TRUE,"",3.24000000000001,41,FALSE,"^GSPC"
"arma22_gjrgarch21_norm","rugarch",2,2,2,1,"gjrGARCH","norm",TRUE,TRUE,-4.90174001124375,-4.85897260709407,0.760968422388951,0.677739915925954,0.019211844837282,TRUE,"",0.779999999999973,362,FALSE,"^GSPC"
"arma22_gjrgarch21_std","rugarch",2,2,2,1,"gjrGARCH","std",TRUE,TRUE,-4.93764891740018,-4.89099356741872,0.792162220014076,0.675305006961695,0.123862385363296,TRUE,"",1.11000000000001,250,FALSE,"^GSPC"
"arma22_gjrgarch21_sstd","rugarch",2,2,2,1,"gjrGARCH","sstd",TRUE,TRUE,-4.99027852990655,-4.93973523409329,0.114572153543761,0.520153215859339,0.120517408988565,TRUE,"",1.55999999999995,102,FALSE,"^GSPC"
"arma22_gjrgarch21_ged","rugarch",2,2,2,1,"gjrGARCH","ged",TRUE,TRUE,-4.92377402971682,-4.87711867973535,0.832492977043755,0.706575863193166,0.0647544413675139,TRUE,"",1.67000000000007,299,FALSE,"^GSPC"
"arma22_gjrgarch21_sged","rugarch",2,2,2,1,"gjrGARCH","sged",TRUE,TRUE,-4.98295841029613,-4.93241511448287,0.132361767863265,0.580290394627005,0.0460286130516562,TRUE,"",3.15999999999997,133,FALSE,"^GSPC"
"arma30_sgarch11_norm","rugarch",3,0,1,1,"sGARCH","norm",TRUE,TRUE,-4.85555337590832,-4.8283377550858,0.304241427384673,0.829650771318796,0.00430523286799622,FALSE,"pit_nonuniform",0.189999999999941,,FALSE,"^GSPC"
"arma30_sgarch11_std","rugarch",3,0,1,1,"sGARCH","std",TRUE,TRUE,-4.90093766971217,-4.86983410305786,0.441054677555211,0.565189052813591,0.0305196122630086,TRUE,"",0.340000000000032,315,FALSE,"^GSPC"
"arma30_sgarch11_sstd","rugarch",3,0,1,1,"sGARCH","sstd",TRUE,TRUE,-4.94378512286458,-4.90879361037847,7.06476426277636e-05,0.50985646268441,0.00968898654218855,FALSE,"residual_autocorrelation;pit_nonuniform",0.529999999999973,,FALSE,"^GSPC"
"arma30_sgarch11_ged","rugarch",3,0,1,1,"sGARCH","ged",TRUE,TRUE,-4.88977585652117,-4.85867228986686,0.535612679607036,0.728239688253441,0.043250146289427,TRUE,"",0.519999999999982,365,FALSE,"^GSPC"
"arma30_sgarch11_sged","rugarch",3,0,1,1,"sGARCH","sged",TRUE,TRUE,-4.93765898156136,-4.90266746907526,6.49970474911887e-05,0.560971212152718,0.00115401059607004,FALSE,"residual_autocorrelation;pit_nonuniform",0.940000000000055,,FALSE,"^GSPC"
"arma30_egarch11_norm","rugarch",3,0,1,1,"eGARCH","norm",TRUE,TRUE,-4.91385595434061,-4.8827523876863,0.511071747400887,0.75662876558797,0.00601195978279079,FALSE,"pit_nonuniform",0.399999999999977,,FALSE,"^GSPC"
"arma30_egarch11_std","rugarch",3,0,1,1,"eGARCH","std",TRUE,TRUE,-4.94486108514286,-4.90986957265676,0.611586559065266,0.535587439306414,0.124265246187661,TRUE,"",0.659999999999968,164,FALSE,"^GSPC"
"arma30_egarch11_sstd","rugarch",3,0,1,1,"eGARCH","sstd",TRUE,TRUE,-4.99364914999366,-4.95476969167577,0.278075759391742,0.541360217713676,0.591638184469855,TRUE,"",1.11000000000001,34,FALSE,"^GSPC"
"arma30_egarch11_ged","rugarch",3,0,1,1,"eGARCH","ged",TRUE,TRUE,-4.93215472483912,-4.89716321235302,0.604132293202113,0.707390265867488,0.0649348438115407,TRUE,"",1.08000000000004,225,FALSE,"^GSPC"
"arma30_egarch11_sged","rugarch",3,0,1,1,"eGARCH","sged",TRUE,TRUE,-4.98664523366794,-4.94776577535005,0.289998565580821,0.610306361700318,0.324002115592932,TRUE,"",2.39999999999998,64,FALSE,"^GSPC"
"arma30_gjrgarch11_norm","rugarch",3,0,1,1,"gjrGARCH","norm",TRUE,TRUE,-4.89735445808755,-4.86625089143324,0.35076076879544,0.740394307894455,0.01022601374638,TRUE,"",0.5,326,FALSE,"^GSPC"
"arma30_gjrgarch11_std","rugarch",3,0,1,1,"gjrGARCH","std",TRUE,TRUE,-4.93340059416669,-4.89840908168059,0.681888026552376,0.790030896370215,0.117876414118708,TRUE,"",0.740000000000009,216,FALSE,"^GSPC"
"arma30_gjrgarch11_sstd","rugarch",3,0,1,1,"gjrGARCH","sstd",TRUE,TRUE,-4.98153181278048,-4.94265235446259,0.306735085899752,0.80267156572131,0.326408126085413,TRUE,"",1.06000000000006,87,FALSE,"^GSPC"
"arma30_gjrgarch11_ged","rugarch",3,0,1,1,"gjrGARCH","ged",TRUE,TRUE,-4.9208214557668,-4.8858299432807,0.588459344229895,0.780866106151302,0.0909214170967568,TRUE,"",1.29999999999995,273,FALSE,"^GSPC"
"arma30_gjrgarch11_sged","rugarch",3,0,1,1,"gjrGARCH","sged",TRUE,TRUE,-4.97463762513802,-4.93575816682013,0.343419817906328,0.805005994209332,0.114765640905684,TRUE,"",2,119,FALSE,"^GSPC"
"arma30_sgarch12_norm","rugarch",3,0,1,2,"sGARCH","norm",TRUE,TRUE,-4.85563681083055,-4.82453324417623,0.232740346089625,0.829808683242703,0.00625548673426093,FALSE,"pit_nonuniform",0.259999999999991,,FALSE,"^GSPC"
"arma30_sgarch12_std","rugarch",3,0,1,2,"sGARCH","std",TRUE,TRUE,-4.90050934429647,-4.86551783181037,0.419290473891408,0.63001588356137,0.0540300373528055,TRUE,"",0.610000000000014,329,FALSE,"^GSPC"
"arma30_sgarch12_sstd","rugarch",3,0,1,2,"sGARCH","sstd",TRUE,TRUE,-4.94360642558674,-4.90472696726885,0.000107516556529519,0.540484258123394,0.00992735372445206,FALSE,"residual_autocorrelation;pit_nonuniform",0.629999999999995,,FALSE,"^GSPC"
"arma30_sgarch12_ged","rugarch",3,0,1,2,"sGARCH","ged",TRUE,TRUE,-4.88931319781933,-4.85432168533323,0.480450945351408,0.753503542145132,0.0495478367726786,TRUE,"",0.789999999999964,378,FALSE,"^GSPC"
