"valuation_date","ticker","quote_date","stale_days","price"
2010-03-19,"^GSPC",2010-03-19,0,1159.90002441406
2010-03-26,"^GSPC",2010-03-26,0,1166.58996582031
2010-04-02,"^GSPC",2010-04-01,1,1178.09997558594
2010-04-09,"^GSPC",2010-04-09,0,1194.36999511719
2010-04-16,"^GSPC",2010-04-16,0,1192.13000488281
2010-04-23,"^GSPC",2010-04-23,0,1217.28002929688
2010-04-30,"^GSPC",2010-04-30,0,1186.68994140625
2010-05-07,"^GSPC",2010-05-07,0,1110.88000488281
2010-05-14,"^GSPC",2010-05-14,0,1135.68005371094
2010-05-21,"^GSPC",2010-05-21,0,1087.68994140625
2010-05-28,"^GSPC",2010-05-28,0,1089.41003417969
2010-06-04,"^GSPC",2010-06-04,0,1064.88000488281
2010-06-11,"^GSPC",2010-06-11,0,1091.59997558594
2010-06-18,"^GSPC",2010-06-18,0,1117.51000976562
2010-06-25,"^GSPC",2010-06-25,0,1076.76000976562
2010-07-02,"^GSPC",2010-07-02,0,1022.58001708984
2010-07-09,"^GSPC",2010-07-09,0,1077.9599609375
2010-07-16,"^GSPC",2010-07-16,0,1064.88000488281
2010-07-23,"^GSPC",2010-07-23,0,1102.66003417969
2010-07-30,"^GSPC",2010-07-30,0,1101.59997558594
2010-08-06,"^GSPC",2010-08-06,0,1121.64001464844
2010-08-13,"^GSPC",2010-08-13,0,1079.25
2010-08-20,"^GSPC",2010-08-20,0,1071.68994140625
2010-08-27,"^GSPC",2010-08-27,0,1064.58996582031
2010-09-03,"^GSPC",2010-09-03,0,1104.51000976562
2010-09-10,"^GSPC",2010-09-10,0,1109.55004882812
2010-09-17,"^GSPC",2010-09-17,0,1125.58996582031
2010-09-24,"^GSPC",2010-09-24,0,1148.67004394531
2010-10-01,"^GSPC",2010-10-01,0,1146.23999023438
2010-10-08,"^GSPC",2010-10-08,0,1165.15002441406
2010-10-15,"^GSPC",2010-10-15,0,1176.18994140625
2010-10-22,"^GSPC",2010-10-22,0,1183.07995605469
2010-10-29,"^GSPC",2010-10-29,0,1183.26000976562
2010-11-05,"^GSPC",2010-11-05,0,1225.84997558594
2010-11-12,"^GSPC",2010-11-12,0,1199.2099609375
2010-11-19,"^GSPC",2010-11-19,0,1199.72998046875
2010-11-26,"^GSPC",2010-11-26,0,1189.40002441406
2010-12-03,"^GSPC",2010-12-03,0,1224.7099609375
2010-12-10,"^GSPC",2010-12-10,0,1240.40002441406
2010-12-17,"^GSPC",2010-12-17,0,1243.91003417969
2010-12-24,"^GSPC",2010-12-23,1,1256.77001953125
2010-12-31,"^GSPC",2010-12-31,0,1257.64001464844
2011-01-07,"^GSPC",2011-01-07,0,1271.5
2011-01-14,"^GSPC",2011-01-14,0,1293.23999023438
2011-01-21,"^GSPC",2011-01-21,0,1283.34997558594
2011-01-28,"^GSPC",2011-01-28,0,1276.33996582031
2011-02-04,"^GSPC",2011-02-04,0,1310.86999511719
2011-02-11,"^GSPC",2011-02-11,0,1329.15002441406
2011-02-18,"^GSPC",2011-02-18,0,1343.01000976562
2011-02-25,"^GSPC",2011-02-25,0,1319.88000488281
2011-03-04,"^GSPC",2011-03-04,0,1321.15002441406
2011-03-11,"^GSPC",2011-03-11,0,1304.28002929688
2011-03-18,"^GSPC",2011-03-18,0,1279.2099609375
2011-03-25,"^GSPC",2011-03-25,0,1313.80004882812
2011-04-01,"^GSPC",2011-04-01,0,1332.41003417969
2011-04-08,"^GSPC",2011-04-08,0,1328.17004394531
2011-04-15,"^GSPC",2011-04-15,0,1319.68005371094
2011-04-22,"^GSPC",2011-04-21,1,1337.38000488281
2011-04-29,"^GSPC",2011-04-29,0,1363.60998535156
2011-05-06,"^GSPC",2011-05-06,0,1340.19995117188
2011-05-13,"^GSPC",2011-05-13,0,1337.77001953125
2011-05-20,"^GSPC",2011-05-20,0,1333.27001953125
2011-05-27,"^GSPC",2011-05-27,0,1331.09997558594
2011-06-03,"^GSPC",2011-06-03,0,1300.16003417969
2011-06-10,"^GSPC",2011-06-10,0,1270.97998046875
2011-06-17,"^GSPC",2011-06-17,0,1271.5
2011-06-24,"^GSPC",2011-06-24,0,1268.44995117188
2011-07-01,"^GSPC",2011-07-01,0,1339.67004394531
2011-07-08,"^GSPC",2011-07-08,0,1343.80004882812
2011-07-15,"^GSPC",2011-07-15,0,1316.14001464844
2011-07-22,"^GSPC",2011-07-22,0,1345.02001953125
2011-07-29,"^GSPC",2011-07-29,0,1292.28002929688
2011-08-05,"^GSPC",2011-08-05,0,1199.38000488281
2011-08-12,"^GSPC",2011-08-12,0,1178.81005859375
2011-08-19,"^GSPC",2011-08-19,0,1123.53002929688
2011-08-26,"^GSPC",2011-08-26,0,1176.80004882812
2011-09-02,"^GSPC",2011-09-02,0,1173.96997070312
2011-09-09,"^GSPC",2011-09-09,0,1154.22998046875
2011-09-16,"^GSPC",2011-09-16,0,1216.01000976562
2011-09-23,"^GSPC",2011-09-23,0,1136.43005371094
2011-09-30,"^GSPC",2011-09-30,0,1131.42004394531
2011-10-07,"^GSPC",2011-10-07,0,1155.4599609375
2011-10-14,"^GSPC",2011-10-14,0,1224.57995605469
2011-10-21,"^GSPC",2011-10-21,0,1238.25
2011-10-28,"^GSPC",2011-10-28,0,1285.08996582031
2011-11-04,"^GSPC",2011-11-04,0,1253.22998046875
2011-11-11,"^GSPC",2011-11-11,0,1263.84997558594
2011-11-18,"^GSPC",2011-11-18,0,1215.65002441406
2011-11-25,"^GSPC",2011-11-25,0,1158.67004394531
2011-12-02,"^GSPC",2011-12-02,0,1244.28002929688
2011-12-09,"^GSPC",2011-12-09,0,1255.18994140625
2011-12-16,"^GSPC",2011-12-16,0,1219.66003417969
2011-12-23,"^GSPC",2011-12-23,0,1265.32995605469
2011-12-30,"^GSPC",2011-12-30,0,1257.59997558594
2012-01-06,"^GSPC",2012-01-06,0,1277.81005859375
2012-01-13,"^GSPC",2012-01-13,0,1289.08996582031
2012-01-20,"^GSPC",2012-01-20,0,1315.38000488281
2012-01-27,"^GSPC",2012-01-27,0,1316.32995605469
2012-02-03,"^GSPC",2012-02-03,0,1344.90002441406
2012-02-10,"^GSPC",2012-02-10,0,1342.64001464844
2012-02-17,"^GSPC",2012-02-17,0,1361.22998046875
2012-02-24,"^GSPC",2012-02-24,0,1365.73999023438
2012-03-02,"^GSPC",2012-03-02,0,1369.63000488281
2012-03-09,"^GSPC",2012-03-09,0,1370.86999511719
2012-03-16,"^GSPC",2012-03-16,0,1404.17004394531
2012-03-23,"^GSPC",2012-03-23,0,1397.10998535156
2012-03-30,"^GSPC",2012-03-30,0,1408.46997070312
2012-04-06,"^GSPC",2012-04-05,1,1398.07995605469
2012-04-13,"^GSPC",2012-04-13,0,1370.26000976562
2012-04-20,"^GSPC",2012-04-20,0,1378.53002929688
2012-04-27,"^GSPC",2012-04-27,0,1403.35998535156
2012-05-04,"^GSPC",2012-05-04,0,1369.09997558594
2012-05-11,"^GSPC",2012-05-11,0,1353.39001464844
2012-05-18,"^GSPC",2012-05-18,0,1295.21997070312
2012-05-25,"^GSPC",2012-05-25,0,1317.81994628906
2012-06-01,"^GSPC",2012-06-01,0,1278.0400390625
2012-06-08,"^GSPC",2012-06-08,0,1325.66003417969
2012-06-15,"^GSPC",2012-06-15,0,1342.83996582031
2012-06-22,"^GSPC",2012-06-22,0,1335.02001953125
2012-06-29,"^GSPC",2012-06-29,0,1362.16003417969
2012-07-06,"^GSPC",2012-07-06,0,1354.68005371094
2012-07-13,"^GSPC",2012-07-13,0,1356.78002929688
2012-07-20,"^GSPC",2012-07-20,0,1362.66003417969
2012-07-27,"^GSPC",2012-07-27,0,1385.96997070312
2012-08-03,"^GSPC",2012-08-03,0,1390.98999023438
2012-08-10,"^GSPC",2012-08-10,0,1405.86999511719
2012-08-17,"^GSPC",2012-08-17,0,1418.16003417969
2012-08-24,"^GSPC",2012-08-24,0,1411.13000488281
2012-08-31,"^GSPC",2012-08-31,0,1406.57995605469
2012-09-07,"^GSPC",2012-09-07,0,1437.92004394531
2012-09-14,"^GSPC",2012-09-14,0,1465.77001953125
2012-09-21,"^GSPC",2012-09-21,0,1460.15002441406
2012-09-28,"^GSPC",2012-09-28,0,1440.67004394531
2012-10-05,"^GSPC",2012-10-05,0,1460.93005371094
2012-10-12,"^GSPC",2012-10-12,0,1428.58996582031
2012-10-19,"^GSPC",2012-10-19,0,1433.18994140625
2012-10-26,"^GSPC",2012-10-26,0,1411.93994140625
2012-11-02,"^GSPC",2012-11-02,0,1414.19995117188
2012-11-09,"^GSPC",2012-11-09,0,1379.84997558594
2012-11-16,"^GSPC",2012-11-16,0,1359.88000488281
2012-11-23,"^GSPC",2012-11-23,0,1409.15002441406
2012-11-30,"^GSPC",2012-11-30,0,1416.18005371094
2012-12-07,"^GSPC",2012-12-07,0,1418.06994628906
2012-12-14,"^GSPC",2012-12-14,0,1413.57995605469
2012-12-21,"^GSPC",2012-12-21,0,1430.15002441406
2012-12-28,"^GSPC",2012-12-28,0,1402.43005371094
2013-01-04,"^GSPC",2013-01-04,0,1466.46997070312
2013-01-11,"^GSPC",2013-01-11,0,1472.05004882812
2013-01-18,"^GSPC",2013-01-18,0,1485.97998046875
2013-01-25,"^GSPC",2013-01-25,0,1502.9599609375
2013-02-01,"^GSPC",2013-02-01,0,1513.17004394531
2013-02-08,"^GSPC",2013-02-08,0,1517.93005371094
2013-02-15,"^GSPC",2013-02-15,0,1519.7900390625
2013-02-22,"^GSPC",2013-02-22,0,1515.59997558594
2013-03-01,"^GSPC",2013-03-01,0,1518.19995117188
2013-03-08,"^GSPC",2013-03-08,0,1551.18005371094
2013-03-15,"^GSPC",2013-03-15,0,1560.69995117188
2013-03-22,"^GSPC",2013-03-22,0,1556.89001464844
2013-03-29,"^GSPC",2013-03-28,1,1569.18994140625
2013-04-05,"^GSPC",2013-04-05,0,1553.28002929688
2013-04-12,"^GSPC",2013-04-12,0,1588.84997558594
